episode,reward,actor_loss,critic_loss,mean_value,mean_sigma
1,34.603632024452736,4.363491058349609,1.1672725677490234,-0.0063480655662715435,0.9738696217536926
2,25.963808770418478,4.834533214569092,1.4178780317306519,0.28887683153152466,0.973731517791748
3,9.224308646250558,3.840977430343628,0.6927103400230408,0.37547996640205383,0.9737167358398438
4,24.25521691849472,3.0501372814178467,0.6373221278190613,0.3576144278049469,0.9736692309379578
5,4.311875282760858,1.169310212135315,0.2527679204940796,0.16029547154903412,0.9735468029975891
6,14.040889196968283,3.520603656768799,0.8490379452705383,0.8540868759155273,0.9734106063842773
7,18.44734254221888,2.3666303157806396,0.6681593656539917,0.5221702456474304,0.9732823371887207
8,14.080300008925196,3.3006887435913086,0.8175821900367737,1.1149981021881104,0.9731923937797546
9,30.208469583726817,3.21427845954895,0.8003994226455688,0.4485377371311188,0.9731321930885315
10,31.599333619769574,4.502121448516846,1.3792349100112915,1.2599109411239624,0.9730870127677917
11,15.523999432399064,3.477773666381836,0.8637602925300598,1.2625010013580322,0.9731187224388123
12,7.995084866735358,2.7894086837768555,1.3188579082489014,1.7188332080841064,0.9731937050819397
13,11.763748213576447,3.375101327896118,1.2604222297668457,2.1167197227478027,0.9732783436775208
14,26.606314641179257,6.068143844604492,2.2426962852478027,2.395034074783325,0.9733848571777344
15,13.658877420601629,3.0929107666015625,1.3167266845703125,2.451578378677368,0.9734818935394287
16,6.214185156188401,1.8105601072311401,1.9539966583251953,2.556708574295044,0.9735734462738037
17,9.744372742839165,3.546424150466919,2.146477222442627,2.78326416015625,0.973717212677002
18,7.917139488969595,2.0726592540740967,2.159881114959717,2.9792680740356445,0.9738381505012512
19,11.138313905832515,1.852574110031128,1.7627836465835571,2.938406467437744,0.9739222526550293
20,10.814271258782991,3.0016939640045166,2.5433950424194336,3.4015567302703857,0.9740030169487
21,9.837674347974398,3.134613275527954,2.706179618835449,3.73514723777771,0.9741315841674805
22,10.074036105800268,2.101468563079834,2.1427907943725586,3.401607036590576,0.9742429256439209
23,6.35225095767366,2.241950035095215,4.2256879806518555,4.120685577392578,0.9743459820747375
24,8.838069284509626,1.8526850938796997,3.2570526599884033,4.285258769989014,0.9744107127189636
25,6.1381403640425365,2.389167308807373,3.8769681453704834,4.3976874351501465,0.9744864106178284
26,7.0999333316218936,2.542126417160034,3.940735340118408,4.596839904785156,0.9746065139770508
27,4.867186854262503,1.4918752908706665,5.489605903625488,4.796830654144287,0.9747279286384583
28,6.250939491600276,1.1463091373443604,4.632839679718018,4.896157741546631,0.9748366475105286
29,7.582723800367701,1.2972424030303955,4.432775020599365,5.057997703552246,0.974921464920044
30,8.430631477424077,1.4308799505233765,4.0530476570129395,5.090703964233398,0.9749879837036133
31,6.1265478558166695,0.21346282958984375,4.870234966278076,5.546640872955322,0.9750308990478516
32,5.936723976831554,0.414968341588974,5.684690952301025,5.654544353485107,0.97506183385849
