episode,reward,actor_loss,critic_loss,mean_value,mean_sigma
1,5.334639672340386,1.1326916217803955,0.3301280736923218,-0.4330882132053375,0.9742845892906189
2,9.846757508897104,3.550474166870117,0.5321257710456848,-0.22335661947727203,0.9747751355171204
3,10.999380404666184,2.1986749172210693,0.557137131690979,-0.020231397822499275,0.9751314520835876
4,8.1734683148233,4.740235805511475,0.7028271555900574,0.14255671203136444,0.9755992293357849
5,8.886035643252859,1.5944288969039917,0.34279686212539673,0.23133306205272675,0.976036548614502
6,9.260903652265782,3.13690185546875,0.7160906791687012,0.47333088517189026,0.9763527512550354
7,8.261913336268602,1.6383107900619507,0.49952593445777893,0.3805201053619385,0.9766390919685364
8,8.425407004359714,3.711233615875244,0.7794255018234253,0.7591038942337036,0.9769617915153503
9,11.880346979714323,1.7177990674972534,0.6532562971115112,0.7406556010246277,0.9772006869316101
10,14.869454177483211,3.181878089904785,0.8115839958190918,0.8713971972465515,0.9774118065834045
11,12.596933249272906,2.2191359996795654,0.6617225408554077,0.9841610193252563,0.9775602221488953
12,32.615872265257394,2.9647886753082275,0.7435767650604248,0.8086410164833069,0.9776608347892761
13,10.26972595161897,2.5188381671905518,0.9742448925971985,1.6508193016052246,0.9776102900505066
14,7.0855382679555134,2.7839813232421875,1.372505784034729,2.0462803840637207,0.9775678515434265
15,8.415785592191192,2.6972808837890625,1.2481820583343506,2.086644411087036,0.9775474667549133
16,9.670755237323302,3.125253915786743,1.2079099416732788,1.8639159202575684,0.9775241017341614
17,11.702673310938835,2.6779532432556152,1.4538581371307373,2.213740587234497,0.9774466156959534
18,7.047753700491262,2.549099922180176,2.132108211517334,2.647474765777588,0.9773772358894348
19,12.222765467648522,2.0143325328826904,1.5986207723617554,2.4198195934295654,0.9772923588752747
20,12.87617718099561,1.785093069076538,1.4311771392822266,2.6657555103302,0.9771809577941895
21,12.954575808236157,2.6704797744750977,2.167393684387207,2.5029265880584717,0.9771555066108704
22,5.582084267794942,1.326293706893921,2.6598968505859375,3.565840482711792,0.9771143794059753
23,8.271906019022868,2.702261209487915,2.5059750080108643,3.7247214317321777,0.9771106243133545
24,12.1310999429148,1.7825480699539185,2.2785544395446777,3.700990676879883,0.9770676493644714
25,9.94448978601626,2.5665791034698486,2.5757133960723877,4.084368705749512,0.9770656228065491
26,10.420313073993954,2.1322619915008545,2.6220858097076416,4.139242649078369,0.9770644307136536
27,9.214812405242984,2.217153310775757,2.7359228134155273,4.67658805847168,0.9770848751068115
28,8.188908561659968,2.5848076343536377,3.3899295330047607,4.269279956817627,0.9771248698234558
29,9.249944112505151,1.850196123123169,3.25930118560791,4.879561424255371,0.9771485924720764
30,12.744918480895668,1.833367109298706,3.276538610458374,4.558025360107422,0.9771353602409363
31,6.084384086784605,1.8911819458007812,5.3300557136535645,5.645474910736084,0.9771488308906555
32,5.240239425117693,2.3525748252868652,5.8292741775512695,5.537940502166748,0.9772183895111084
33,7.427600423019715,1.7831968069076538,4.292112827301025,5.676473140716553,0.9773215651512146
34,5.333370721798963,0.32424837350845337,5.275338172912598,5.5287933349609375,0.9774137139320374
35,4.988899653865699,0.13587263226509094,6.995806694030762,6.246681213378906,0.9774978160858154
36,5.41230380053768,0.1653153896331787,5.118869781494141,5.8534650802612305,0.9775732159614563
37,9.68385543441919,0.36754393577575684,3.6361401081085205,5.373850345611572,0.9776232838630676
38,6.288656338640684,0.6741918921470642,4.507946491241455,6.392766952514648,0.9776799082756042
39,5.804652272967719,-0.5345256328582764,5.502741813659668,6.225275993347168,0.9777196049690247
40,5.376593449618907,-0.5079693794250488,5.235337257385254,6.207614421844482,0.9777467250823975
41,4.715955928819023,-1.3916999101638794,4.250552177429199,5.817738056182861,0.977757453918457
42,6.765419422299768,0.3637390732765198,3.28121280670166,5.757385730743408,0.9777634739875793
43,5.46592447845692,-0.28606855869293213,3.7332701683044434,6.095004558563232,0.9777677655220032
44,7.354935669516455,1.7081714868545532,3.4363551139831543,5.943184852600098,0.9778234958648682
45,5.089940379362026,0.004046916961669922,2.7325387001037598,5.749536037445068,0.9779227375984192
46,5.266287406650979,-0.8142892122268677,2.7423081398010254,4.942057132720947,0.9780053496360779
