episode,reward,actor_loss,critic_loss,mean_value,mean_sigma
1,29.892772053968127,-0.3451848030090332,0.0,0.0,0.9738696217536926
2,5.744127195343351,-5.152215957641602,0.0,0.0,0.97349613904953
3,11.981171936743102,6.327867031097412,0.0,0.0,0.9734761118888855
4,6.615243650835255,0.08078670501708984,0.0,0.0,0.9734814763069153
5,3.2822593202203656,-7.600686073303223,0.0,0.0,0.9733511805534363
6,12.63191613505347,5.436642169952393,0.0,0.0,0.9733349680900574
7,18.115575791532184,-2.2628660202026367,0.0,0.0,0.9733026027679443
8,20.783429987652912,2.928671360015869,0.0,0.0,0.973301351070404
9,13.570956704993675,3.7344136238098145,0.0,0.0,0.9733864665031433
10,16.26673832328057,-3.231321096420288,0.0,0.0,0.9734277725219727
11,63.456185001394324,13.90130615234375,0.0,0.0,0.9735698699951172
12,11.381343367424277,3.0843536853790283,0.0,0.0,0.9737250804901123
13,21.410728025115645,-1.264967679977417,0.0,0.0,0.9738437533378601
14,33.497403476825454,-0.7559442520141602,0.0,0.0,0.9739378094673157
15,118.70650274015358,-2.536703109741211,0.0,0.0,0.9740148186683655
16,45.084643473288295,17.00332260131836,0.0,0.0,0.9741820693016052
17,45.843252316751965,2.1309566497802734,0.0,0.0,0.9743452668190002
18,75.90867594228918,-15.166492462158203,0.0,0.0,0.97443026304245
19,23.6382586420792,-7.6134538650512695,0.0,0.0,0.9744231700897217
20,7.88188834914502,7.248871326446533,0.0,0.0,0.9744663238525391
21,184.99303064964965,19.28047752380371,0.0,0.0,0.9745720028877258
22,77.00613289099469,-2.5284461975097656,0.0,0.0,0.9746562838554382
23,63.031866279130824,-0.11429691314697266,0.0,0.0,0.9747293591499329
24,37.95906326398461,-5.091151714324951,0.0,0.0,0.9747769832611084
25,23.04407824569206,7.354715347290039,0.0,0.0,0.9748829007148743
26,176.05946002176717,-25.536487579345703,0.0,0.0,0.9749009013175964
27,146.94133420628313,17.533287048339844,0.0,0.0,0.974999725818634
28,119.27766595000617,-5.448938846588135,0.0,0.0,0.9750682711601257
29,193.64280095967595,13.904380798339844,0.0,0.0,0.9751660227775574
