episode,reward,actor_loss,critic_loss,mean_value,mean_sigma
1,10.146967892505636,0.19986653327941895,0.0,0.0,0.9738696217536926
2,16.891565350206708,9.14728832244873,0.0,0.0,0.9741823077201843
3,56.241214578658756,8.629014015197754,0.0,0.0,0.9745574593544006
4,20.071906327449966,-5.731506824493408,0.0,0.0,0.9747026562690735
5,29.418777202290293,2.363534927368164,0.0,0.0,0.9748591780662537
6,67.69713078483787,1.7574069499969482,0.0,0.0,0.974980354309082
7,6.129546183540752,-2.0676846504211426,0.0,0.0,0.9750058054924011
8,17.37615334191249,0.4706878662109375,0.0,0.0,0.975018322467804
9,23.135489461237245,-3.4626150131225586,0.0,0.0,0.9749805331230164
10,13.118162714333534,-6.999558925628662,0.0,0.0,0.9748947024345398
11,81.63777403741754,-3.034980535507202,0.0,0.0,0.9747917056083679
12,11.223964184338172,-4.06544828414917,0.0,0.0,0.9746538996696472
13,16.064106035588924,-1.4476099014282227,0.0,0.0,0.974520742893219
14,75.18952848199207,-4.678954124450684,0.0,0.0,0.9743757843971252
15,26.788363623036556,-1.1390430927276611,0.0,0.0,0.974240243434906
16,7.674572320313018,6.359457492828369,0.0,0.0,0.9741855263710022
17,43.65996013290235,-14.968341827392578,0.0,0.0,0.9740943312644958
18,32.2501412292946,10.123672485351562,0.0,0.0,0.9740718007087708
19,31.29116571221741,-7.766474723815918,0.0,0.0,0.9740177989006042
20,77.94626945338587,4.0147552490234375,0.0,0.0,0.9739872813224792
21,12.292056306945176,4.090890884399414,0.0,0.0,0.9739997982978821
22,7.106685927423936,7.891424655914307,0.0,0.0,0.974072277545929
23,13.036837583969604,-6.998422622680664,0.0,0.0,0.9740800857543945
24,90.81082112565142,-7.257302761077881,0.0,0.0,0.9740568995475769
25,85.72041700204214,-5.546241283416748,0.0,0.0,0.9740173816680908
26,188.09363846566782,7.901256561279297,0.0,0.0,0.9740118384361267
27,165.21000314076298,-9.35908317565918,0.0,0.0,0.9739816188812256
28,70.31723280533276,-9.349979400634766,0.0,0.0,0.9739190936088562
29,33.068690531080115,-11.615177154541016,0.0,0.0,0.9738025069236755
30,6.091776545628059,-3.1959753036499023,0.0,0.0,0.9736719727516174
31,130.6408328519348,-4.764492511749268,0.0,0.0,0.9735497832298279
32,98.01177700792907,-17.298192977905273,0.0,0.0,0.9733636379241943
33,92.29349876501398,-2.861469268798828,0.0,0.0,0.9731881618499756
34,16.442863231746397,-10.323928833007812,0.0,0.0,0.9729816317558289
35,21.373374763115045,-6.052318572998047,0.0,0.0,0.97275710105896
36,66.81589384102203,2.120133876800537,0.0,0.0,0.9725636839866638
37,66.25431158926837,-0.6718485355377197,0.0,0.0,0.9723963737487793
38,84.87988048780117,5.062172889709473,0.0,0.0,0.9722608923912048
39,98.89448128047282,5.011157035827637,0.0,0.0,0.9721555709838867
40,58.518297552768914,-3.0168402194976807,0.0,0.0,0.9720425605773926
41,88.433562943322,-8.651572227478027,0.0,0.0,0.9719080328941345
42,147.971719084879,8.805641174316406,0.0,0.0,0.9718124270439148
43,16.38628824740586,2.037491798400879,0.0,0.0,0.9717410206794739
44,54.77458276311836,-23.001949310302734,0.0,0.0,0.9716129302978516
45,134.25371148662205,36.395538330078125,0.0,0.0,0.9715886116027832
46,89.94402256237291,-7.119427680969238,0.0,0.0,0.9715368151664734
47,68.01144372736388,-8.879611015319824,0.0,0.0,0.9714255928993225
48,121.4721181809041,0.5785093307495117,0.0,0.0,0.9713322520256042
49,76.76657209286395,-1.2524588108062744,0.0,0.0,0.9712439179420471
50,88.41705003609889,-1.482994556427002,0.0,0.0,0.9711578488349915
51,78.19317537966143,3.9591267108917236,0.0,0.0,0.9710939526557922
52,81.59927610174779,-14.744991302490234,0.0,0.0,0.9709672331809998
53,72.48340597284937,-9.495515823364258,0.0,0.0,0.9708113670349121
54,124.73546531802256,-0.886134147644043,0.0,0.0,0.970667839050293
55,25.97922223696892,-9.447542190551758,0.0,0.0,0.9704944491386414
56,92.51634171935713,-0.8538751602172852,0.0,0.0,0.9703354239463806
57,152.65358121885546,13.341879844665527,0.0,0.0,0.9702353477478027
58,88.09249103771054,10.43615436553955,0.0,0.0,0.9701884388923645
59,61.644872116019926,-5.707125186920166,0.0,0.0,0.9701125025749207
60,67.39836939386977,2.8236083984375,0.0,0.0,0.9700498580932617
61,106.71041578714319,8.453624725341797,0.0,0.0,0.9700345993041992
62,88.0435149708534,0.23800182342529297,0.0,0.0,0.9700217247009277
63,88.5494166134898,-11.080361366271973,0.0,0.0,0.9699828028678894
64,211.59929839120733,-1.9836444854736328,0.0,0.0,0.9699433445930481
65,129.56449253589102,-1.467888593673706,0.0,0.0,0.9699010848999023
66,129.68390196377356,-46.318824768066406,0.0,0.0,0.9697777628898621
67,71.38069309578452,-3.3947157859802246,0.0,0.0,0.9696438908576965
68,127.9554465766782,-2.371973991394043,0.0,0.0,0.9695174694061279
69,62.74873269856228,10.80508804321289,0.0,0.0,0.9694411158561707
70,103.65923244521557,10.548015594482422,0.0,0.0,0.96941739320755
71,73.42987603730452,-4.57586145401001,0.0,0.0,0.9693740010261536
72,117.58997892370097,-13.795955657958984,0.0,0.0,0.9693090319633484
73,82.28234117263045,-4.058730125427246,0.0,0.0,0.969240665435791
74,194.86904394301442,-6.324130535125732,0.0,0.0,0.9691596627235413
75,61.75448069651762,-4.187783241271973,0.0,0.0,0.9690725207328796
76,199.91279091885022,4.4514875411987305,0.0,0.0,0.969002902507782
77,127.56702698232009,9.626490592956543,0.0,0.0,0.968958854675293
78,114.35946509709412,-5.9785051345825195,0.0,0.0,0.9688973426818848
79,147.46970782455344,-2.2666549682617188,0.0,0.0,0.9688358306884766
80,85.84860099436065,6.120847225189209,0.0,0.0,0.968825101852417
81,223.81554408032264,17.871496200561523,0.0,0.0,0.9688484072685242
82,37.07111512107317,-16.765457153320312,0.0,0.0,0.9688026309013367
83,31.511382621160084,15.25890064239502,0.0,0.0,0.9688354134559631
84,48.11432998765595,0.3064873218536377,0.0,0.0,0.9688652157783508
85,44.64122993905472,-9.144180297851562,0.0,0.0,0.9688575863838196
86,63.25679772313148,7.415661334991455,0.0,0.0,0.9688640236854553
87,66.54827307398205,0.7553853988647461,0.0,0.0,0.9688715934753418
88,70.84526003883548,12.675992012023926,0.0,0.0,0.9689255356788635
89,203.62931833507199,3.175546407699585,0.0,0.0,0.9689834713935852
90,63.21912121086752,16.356842041015625,0.0,0.0,0.9690868258476257
91,253.1212682838336,-12.77065658569336,0.0,0.0,0.969147264957428
92,98.12151852109304,2.585482358932495,0.0,0.0,0.96921306848526
93,203.86769347178696,-0.5082776546478271,0.0,0.0,0.969271719455719
94,202.15570010395834,8.336325645446777,0.0,0.0,0.969353199005127
95,208.82231084202206,5.084775924682617,0.0,0.0,0.9694388508796692
96,190.1688878807328,-7.468800067901611,0.0,0.0,0.9695035815238953
97,102.0639068805468,13.684954643249512,0.0,0.0,0.9696068167686462
98,114.55115204045731,-3.3439297676086426,0.0,0.0,0.969688355922699
99,40.79890938747694,-1.7721657752990723,0.0,0.0,0.9697553515434265
100,200.03709799922328,-11.820584297180176,0.0,0.0,0.9697949290275574
101,165.37012659798194,24.042001724243164,0.0,0.0,0.9698854088783264
102,65.7460104023054,-4.6801605224609375,0.0,0.0,0.9699508547782898
103,61.700615302173865,10.46334171295166,0.0,0.0,0.9700338244438171
104,145.23813343815456,5.766727447509766,0.0,0.0,0.9701273441314697
105,175.51616300919568,-1.0739099979400635,0.0,0.0,0.9702112078666687
106,219.8087637492777,1.9700946807861328,0.0,0.0,0.970289945602417
107,84.73369979103563,0.751739501953125,0.0,0.0,0.9703623652458191
108,110.59123000286112,-5.077170372009277,0.0,0.0,0.9704079031944275
109,133.32606702940927,-3.676546812057495,0.0,0.0,0.9704381823539734
110,127.50225894825671,-2.094034194946289,0.0,0.0,0.9704594016075134
111,96.40117342892901,-7.485682010650635,0.0,0.0,0.9704527258872986
112,63.86200272383144,-12.601031303405762,0.0,0.0,0.9704005122184753
113,66.2464235343111,-9.848601341247559,0.0,0.0,0.9703183174133301
114,181.1062465851558,11.364346504211426,0.0,0.0,0.970280647277832
115,173.11458955572607,0.012827873229980469,0.0,0.0,0.9702474474906921
116,130.135439072292,-5.395010948181152,0.0,0.0,0.9702093601226807
117,192.8608535173425,-9.471728324890137,0.0,0.0,0.9701511859893799
118,106.53471535098798,-19.127511978149414,0.0,0.0,0.9700523018836975
119,197.6715031865089,4.71888542175293,0.0,0.0,0.9699748158454895
120,222.0404633922712,3.1907949447631836,0.0,0.0,0.9699122905731201
121,92.4072292011069,-1.5141026973724365,0.0,0.0,0.9698522090911865
122,95.12988951594308,-6.050293922424316,0.0,0.0,0.9697831273078918
123,196.19153670099377,8.70184326171875,0.0,0.0,0.9697450995445251
124,215.05996464529804,19.733379364013672,0.0,0.0,0.9697980880737305
125,81.73208361880792,5.891256809234619,0.0,0.0,0.9698691368103027
126,131.632435732571,2.0267696380615234,0.0,0.0,0.9699450135231018
127,162.88611500160087,5.579113483428955,0.0,0.0,0.9700276851654053
128,202.46185012337958,15.768176078796387,0.0,0.0,0.9701464772224426
129,215.51555782083977,-13.523405075073242,0.0,0.0,0.970212996006012
130,194.19840529165432,-6.837145805358887,0.0,0.0,0.9702558517456055
131,188.82279101577456,5.018716812133789,0.0,0.0,0.9703062176704407
132,211.77642244069636,-20.087739944458008,0.0,0.0,0.9703224301338196
133,204.30258963779661,19.735504150390625,0.0,0.0,0.9703896641731262
134,196.30808203772355,17.398460388183594,0.0,0.0,0.9705307483673096
135,163.9503637507765,14.295613288879395,0.0,0.0,0.9706899523735046
136,87.87741095107903,5.876676559448242,0.0,0.0,0.9708495736122131
137,102.31955026856552,-21.52964973449707,0.0,0.0,0.9709329605102539
138,223.4303357693861,5.6654558181762695,0.0,0.0,0.9710178971290588
139,190.50282914428763,-11.825050354003906,0.0,0.0,0.9710739254951477
140,212.5338729165958,-17.24170684814453,0.0,0.0,0.9710755348205566
141,229.73004554555212,2.8557214736938477,0.0,0.0,0.9710832238197327
142,209.37144001742925,-28.948209762573242,0.0,0.0,0.9710202217102051
143,148.24914553715686,-3.3555381298065186,0.0,0.0,0.9709523320198059
144,100.39125969152965,-4.637006759643555,0.0,0.0,0.9708694815635681
145,195.87475271446675,15.388789176940918,0.0,0.0,0.9708256721496582
